2024-10-11,15504,Сок ДОБРЫЙ яблоко 1л,109.9,2
2024-09-20,17188,Газ.напиток ДОБРЫЙ Кола 1.5л,109.9,1
2024-07-23,71994,Средство для стирки ЛАСКА Эффект восстановления для цветного 1000мл,269.9,3
2024-03-08,47652,Мак.изделия МАКФА Вермишель паутинка м/у 400г,49.9,2
2024-03-18,63919,Средство для мытья посуды ФЕЙРИ Нежные руки Чайное дерево и мята 450мл,104.9,4
2024-05-27,44096,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,4
2024-06-10,79061,Конфеты НШФ Новосибирские весовые,69.9,1
2024-03-05,48341,Мак.изделия МАКФА вермишель Триолли  длинная оригинальная м/у 400г,49.9,3
2024-01-07,95733,Сыр ЮГОВСКОЙ Голландский бзмж 45% 200г,129.9,1
2024-08-19,76871,Конфеты НШФ Новосибирские весовые,69.9,1
2024-01-23,34342,Колготки ИННАМОРЕ Белла 70ден неро 4,235.0,4
2024-07-25,69046,Колготки ГЛАМУР Велюр 70ден неро 2,289.9,2
2024-07-08,15445,Колготки ГЛАМУР Велюр 70ден неро 2,289.9,4
2024-08-07,10465,Нектар ДОБРЫЙ мультифрукт 1л,109.9,4
2024-02-11,95443,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,4
2024-04-30,76931,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,3
2024-06-27,36683,Молоко ТОМСКОЕ МОЛОКО пастер бзмж 2.5% пэт 1.4кг,94.9,3
2024-07-26,25085,Гречневая крупа ЗАРИНСКИЙ КЗ м/у 800г,39.9,1
2024-04-29,47083,Нектар ДОБРЫЙ мультифрукт 1л,109.9,4
2024-09-27,60361,Колготки ИННАМОРЕ Белла 70ден мока 4,235.0,1
2024-04-12,76794,Колготки ИННАМОРЕ Белла 70ден неро 4,235.0,1
2024-08-08,77377,Средство для мытья посуды ФЕЙРИ Нежные руки Чайное дерево и мята 450мл,104.9,4
2024-07-17,99561,Колготки ИННАМОРЕ Белла 70ден мока 4,235.0,2
2024-03-12,14159,Сыр ЮГОВСКОЙ Голландский бзмж 45% 200г,129.9,3
2024-03-02,88174,Нектар ДОБРЫЙ мультифрукт 1л,109.9,3
2024-08-08,89820,Чай ГРИНФИЛД Меджик Юньнань 25пак,89.9,2
2024-07-02,59905,Колготки ИННАМОРЕ Белла 70ден мока 3,235.0,1
2024-09-06,37387,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,1
2024-09-10,84872,Колготки ИННАМОРЕ Белла 70ден неро 5,235.0,2
2024-06-28,93339,Молоко ТОМСКОЕ МОЛОКО пастер бзмж 2.5% пэт 1.4кг,94.9,1
2024-03-06,2271,Колготки ИННАМОРЕ Белла 70ден мока 2,235.0,4
2024-04-16,99779,Колготки ИННАМОРЕ Белла 70ден неро 5,235.0,4
2024-03-07,64163,Нектар ДОБРЫЙ мультифрукт 1л,109.9,2
2024-07-20,44412,Средство для мытья посуды ФЕЙРИ Нежные руки Чайное дерево и мята 450мл,104.9,1
2024-09-24,93416,Мак.изделия МАКФА Витки м/у 400г,49.9,3
2024-02-04,31139,Колготки ИННАМОРЕ Белла 70ден мока 4,235.0,2
2024-02-01,56870,Колготки ИННАМОРЕ Белла 70ден мока 2,235.0,3
2024-09-16,8356,Конфеты НШФ Мой Костер весовые,69.9,4
2024-08-08,64099,Сок ДОБРЫЙ яблоко 1л,109.9,3
2024-08-20,52923,Средство для мытья посуды ФЕЙРИ Нежные руки Ромашка и витамин Е 450мл,104.9,3
2024-01-05,49716,Колготки ГЛАМУР Велюр 70ден неро 3,289.9,3
2024-03-02,3079,Кофе НЕСКАФЕ Голд м/у 220г,469.9,1
2024-08-06,91571,Молоко ТОМСКОЕ МОЛОКО пастер бзмж 2.5% пэт 1.4кг,94.9,3
2024-02-23,39524,Колготки ГЛАМУР Велюр 70ден неро 3,289.9,4
2024-05-07,62207,Газ.напиток ДОБРЫЙ Кола 1.5л,109.9,4
2024-05-23,49682,Гречневая крупа ЗАРИНСКИЙ КЗ м/у 800г,39.9,3
2024-07-10,21803,Нектар ДОБРЫЙ мультифрукт 1л,109.9,2
2024-07-23,635,Средство для стирки ЛАСКА Эффект восстановления белого 1000мл,269.9,1
2024-05-18,68969,Средство для мытья посуды ФЕЙРИ Нежные руки Ромашка и витамин Е 450мл,104.9,2
2024-03-04,95516,Свинина окорок б/к охл 1кг,29.99,3
2024-04-22,25283,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,3
2024-01-28,57463,Мак.изделия МАКФА Рожки гладкие м/у 400г,49.9,1
2024-02-17,83230,Молоко ТОМСКОЕ МОЛОКО пастер бзмж 2.5% пэт 1.4кг,94.9,4
2024-10-06,3087,Средство для стирки ЛАСКА Эффект восстановления для цветного 1000мл,269.9,3
2024-02-26,50763,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,2
2024-06-02,34054,Средство для мытья посуды ФЕЙРИ Сочный лимон 450мл,104.9,4
2024-04-30,14729,Молоко ТОМСКОЕ МОЛОКО пастер бзмж 2.5% пэт 1.4кг,94.9,4
2024-07-29,8884,Конфеты НШФ Мой Костер весовые,69.9,2
2024-04-06,78980,Чай ГРИНФИЛД Жасмин Дрим 25пак,89.9,1
2024-07-01,67160,Мак.изделия МАКФА вермишель Триолли  длинная оригинальная м/у 400г,49.9,2
2024-02-10,73901,Колготки ИННАМОРЕ Белла 70ден неро 4,235.0,2
2024-09-10,42133,Средство для мытья посуды ФЕЙРИ Нежные руки Чайное дерево и мята 450мл,104.9,2
2024-05-27,23268,Колготки ИННАМОРЕ Белла 70ден неро 3,235.0,4
2024-05-15,80194,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,1
2024-03-18,80161,Средство для мытья посуды ФЕЙРИ Нежные руки Чайное дерево и мята 450мл,104.9,4
2024-02-04,59803,Сыр ЮГОВСКОЙ Тильзитер бзмж 45% 200г,129.9,2
2024-08-01,64324,Средство для мытья посуды ФЕЙРИ Сочный лимон 450мл,104.9,1
2024-04-04,23807,Подгузники-трусики МЕПСИ 9-16кг 44шт,849.0,1
2024-05-05,77818,Средство для стирки ЛАСКА Эффект восстановления белого 1000мл,269.9,2
2024-01-13,11739,Средство для мытья посуды ФЕЙРИ Нежные руки Чайное дерево и мята 450мл,104.9,1
2024-05-24,51879,Подгузники-трусики МЕПСИ 9-16кг 44шт,849.0,1
2024-03-06,12509,Средство для мытья посуды ФЕЙРИ Сочный лимон 450мл,104.9,1
2024-05-25,17803,Гречневая крупа ЗАРИНСКИЙ КЗ м/у 800г,39.9,1
2024-07-30,90641,Сыр ЮГОВСКОЙ Российский бзмж 50% 200г,129.9,3
2024-09-11,76406,Колготки ИННАМОРЕ Белла 70ден неро 4,235.0,3
2024-10-07,39702,Колготки ГЛАМУР Велюр 70ден неро 5,289.9,1
2024-03-29,71519,Сыр ЮГОВСКОЙ Российский бзмж 50% 200г,129.9,2
2024-01-18,55624,Мак.изделия МАКФА Улитки м/у 400г,49.9,4
2024-02-25,23158,Чай ГРИНФИЛД Меджик Юньнань 25пак,89.9,2
2024-03-07,15418,Грибы шампиньоны свежие 300г,99.9,3
2024-05-31,74936,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,1
2024-01-18,94552,Мак.изделия МАКФА Рожки гладкие м/у 400г,49.9,3
2024-01-09,8525,Перец Южный 1кг,6.99,4
2024-09-17,69277,Средство для мытья посуды ФЕЙРИ Нежные руки Ромашка и витамин Е 450мл,104.9,4
2024-07-14,4285,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,4
2024-05-16,64436,Колготки ГЛАМУР Велюр 70ден неро 4,289.9,4
2024-09-27,78484,Колготки ИННАМОРЕ Белла 70ден неро 2,235.0,3
2024-07-02,52289,Кофе НЕСКАФЕ Голд м/у 220г,469.9,3
2024-08-13,32241,Подгузники-трусики МЕПСИ 9-16кг 44шт,849.0,1
2024-07-14,3956,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,3
2024-03-12,56944,Конфеты НШФ Мой Костер весовые,69.9,2
2024-04-27,82826,Подгузники-трусики МЕПСИ 6-11кг 58шт,849.0,4
2024-01-01,25145,Средство для мытья посуды ФЕЙРИ Зеленое яблоко 450мл,104.9,4
2024-05-03,73662,Грибы шампиньоны свежие 300г,99.9,2
2024-05-16,86571,Сыр ЮГОВСКОЙ Тильзитер бзмж 45% 200г,129.9,1
2024-08-25,7100,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,4
2024-01-06,62160,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,3
2024-10-11,93876,Чай ГРИНФИЛД Жасмин Дрим 25пак,89.9,2
2024-03-29,95016,Колготки ИННАМОРЕ Белла 70ден неро 3,235.0,1
2024-08-26,92902,Мак.изделия МАКФА Рожки гладкие м/у 400г,49.9,3
2024-06-02,39823,Грибы шампиньоны свежие 300г,99.9,2
2024-03-10,16408,Средство для мытья посуды ФЕЙРИ Нежные руки Ромашка и витамин Е 450мл,104.9,3
2024-03-24,28165,Средство для стирки ЛАСКА Эффект восстановления для цветного 1000мл,269.9,4
2024-04-01,21148,Свинина окорок б/к охл 1кг,29.99,3
2024-01-23,77478,Колготки ГЛАМУР Велюр 70ден неро 3,289.9,3
2024-10-06,34007,Средство для стирки ЛАСКА Эффект восстановления белого 1000мл,269.9,3
2024-05-29,87426,Сок ДОБРЫЙ яблоко 1л,109.9,3
2024-01-27,18693,Конфеты НШФ Мой Костер весовые,69.9,2
2024-05-18,95277,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,3
2024-08-19,26292,Колготки ГЛАМУР Велюр 70ден неро 5,289.9,1
2024-03-10,98557,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,4
2024-04-20,82942,Колготки ИННАМОРЕ Белла 70ден мока 4,235.0,3
2024-08-23,77248,Средство для стирки ЛАСКА Шерсть и шелк 1000мл,269.9,3
2024-09-07,16332,Средство для мытья посуды ФЕЙРИ Зеленое яблоко 450мл,104.9,1
2024-05-11,74497,Средство для стирки ЛАСКА Эффект восстановления черного 1000мл,269.9,3
2024-09-23,98233,Горошек БОНДЮЭЛЬ ж/б 212мл,79.9,3
2024-07-15,60783,Колготки ГЛАМУР Велюр 70ден неро 2,289.9,1
2024-03-25,21969,Кофе НЕСКАФЕ Голд м/у 220г,469.9,2
2024-06-10,32836,Подгузники-трусики МЕПСИ 6-11кг 58шт,849.0,3
2024-09-29,83441,Колготки ГЛАМУР Велюр 70ден неро 5,289.9,4
2024-05-01,72652,Колготки ИННАМОРЕ Белла 70ден неро 2,235.0,4
2024-06-29,68445,Мак.изделия МАКФА вермишель Триолли  длинная оригинальная м/у 400г,49.9,3
2024-04-27,95864,Средство для мытья посуды ФЕЙРИ Нежные руки Чайное дерево и мята 450мл,104.9,1
2024-06-01,29374,Средство для мытья посуды ФЕЙРИ Нежные руки Ромашка и витамин Е 450мл,104.9,4
2024-02-12,98112,Средство для мытья посуды ФЕЙРИ Зеленое яблоко 450мл,104.9,3
2024-06-16,86400,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,4
2024-07-07,38473,Средство для стирки ЛАСКА Эффект восстановления черного 1000мл,269.9,4
2024-09-07,31845,Колготки ИННАМОРЕ Белла 70ден мока 2,235.0,3
2024-04-09,44696,Средство для стирки ЛАСКА Эффект восстановления белого 1000мл,269.9,2
2024-03-09,69044,Перец Южный 1кг,6.99,3
2024-05-24,37437,Чай ГРИНФИЛД Меджик Юньнань 25пак,89.9,2
2024-05-06,17745,Напиток сокосодержащий ДОБРЫЙ яблоко персик 1л,109.9,2
2024-01-15,86808,Сыр ЮГОВСКОЙ Тильзитер бзмж 45% 200г,129.9,2
2024-09-03,27512,Чай ГРИНФИЛД Эрл Грей Фэнтази черный 25пак,89.9,3
2024-01-25,40565,Колготки ГЛАМУР Велюр 70ден неро 3,289.9,3
2024-01-21,93199,Средство для мытья посуды ФЕЙРИ Сочный лимон 450мл,104.9,3
2024-07-09,12485,Мак.изделия МАКФА Вермишель паутинка м/у 400г,49.9,1
2024-08-09,2077,Колготки ИННАМОРЕ Белла 70ден неро 4,235.0,2
2024-08-27,57139,Чай ГРИНФИЛД Эрл Грей Фэнтази черный 25пак,89.9,1
2024-03-13,86114,Мак.изделия МАКФА вермишель Триолли  длинная оригинальная м/у 400г,49.9,4
2024-10-01,33295,Гречневая крупа ЗАРИНСКИЙ КЗ м/у 800г,39.9,3
2024-06-02,27701,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,3
2024-05-29,74940,Перец Южный 1кг,6.99,2
2024-02-04,43586,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,3
2024-07-28,47305,Чай ГРИНФИЛД Жасмин Дрим 25пак,89.9,3
2024-08-18,7335,Средство для мытья посуды ФЕЙРИ Сочный лимон 450мл,104.9,4
2024-05-31,98918,Свинина окорок б/к охл 1кг,29.99,4
2024-07-04,77386,Грибы шампиньоны свежие 300г,99.9,1
2024-10-03,60316,Средство для стирки ЛАСКА Эффект восстановления черного 1000мл,269.9,3
2024-09-22,85118,Средство для мытья посуды ФЕЙРИ Зеленое яблоко 450мл,104.9,4
2024-08-06,27476,Колготки ИННАМОРЕ Белла 70ден неро 3,235.0,4
2024-04-15,59311,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,1
2024-03-27,1977,Колготки ИННАМОРЕ Белла 70ден мока 3,235.0,1
2024-07-07,17532,Колготки ГЛАМУР Велюр 70ден неро 3,289.9,1
2024-07-12,59274,Колготки ГЛАМУР Велюр 70ден неро 4,289.9,1
2024-08-25,32405,Колготки ИННАМОРЕ Белла 70ден мока 3,235.0,3
2024-04-12,18966,Горошек БОНДЮЭЛЬ ж/б 212мл,79.9,2
2024-06-26,84722,Мак.изделия МАКФА Витки м/у 400г,49.9,3
2024-08-20,97039,Кофе НЕСКАФЕ Голд м/у 220г,469.9,3
2024-03-31,99132,Колготки ГЛАМУР Велюр 70ден неро 4,289.9,1
2024-04-30,79932,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,1
2024-06-17,8709,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,2
2024-09-03,81283,Подгузники-трусики МЕПСИ 9-16кг 44шт,849.0,4
2024-06-29,15795,Напиток сокосодержащий ДОБРЫЙ яблоко персик 1л,109.9,1
2024-05-25,21014,Подгузники-трусики МЕПСИ 6-11кг 58шт,849.0,4
2024-02-21,32055,Колготки ИННАМОРЕ Белла 70ден мока 2,235.0,1
2024-02-15,52937,Молоко ТОМСКОЕ МОЛОКО пастер бзмж 2.5% пэт 1.4кг,94.9,3
2024-07-09,76577,Мак.изделия МАКФА Улитки м/у 400г,49.9,3
2024-01-19,50371,Колготки ГЛАМУР Велюр 70ден неро 4,289.9,1
2024-04-19,24403,Колготки ИННАМОРЕ Белла 70ден мока 4,235.0,4
2024-04-15,36887,Мак.изделия МАКФА Рожки гладкие м/у 400г,49.9,1
2024-03-04,23962,Средство для стирки ЛАСКА Эффект восстановления белого 1000мл,269.9,3
2024-01-06,3636,Колготки ГЛАМУР Велюр 70ден неро 4,289.9,4
2024-02-21,50496,Колготки ГЛАМУР Велюр 70ден неро 3,289.9,3
2024-06-04,86481,Горошек БОНДЮЭЛЬ ж/б 212мл,79.9,1
2024-05-04,97688,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,4
2024-03-04,10966,Мак.изделия МАКФА Рожки гладкие м/у 400г,49.9,1
2024-06-22,29484,Сыр ЮГОВСКОЙ Голландский бзмж 45% 200г,129.9,4
2024-06-20,4925,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,4
2024-04-01,47037,Колготки ГЛАМУР Велюр 70ден неро 4,289.9,1
2024-07-21,9610,Сыр ЮГОВСКОЙ Голландский бзмж 45% 200г,129.9,3
2024-03-16,3290,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,1
2024-03-07,7994,Средство для стирки ЛАСКА Арома уход 900мл,269.9,1
2024-07-15,45820,Нектар ДОБРЫЙ мультифрукт 1л,109.9,2
2024-07-13,4249,Колготки ГЛАМУР Велюр 70ден неро 4,289.9,3
2024-08-28,31629,Мак.изделия МАКФА Витки м/у 400г,49.9,4
2024-03-21,36030,Перец Южный 1кг,6.99,3
2024-01-16,62577,Колготки ИННАМОРЕ Белла 70ден мока 3,235.0,3
2024-01-10,54289,Колготки ИННАМОРЕ Белла 70ден неро 4,235.0,2
2024-06-06,53857,Средство для мытья посуды ФЕЙРИ Зеленое яблоко 450мл,104.9,3
2024-09-06,66709,Средство для стирки ЛАСКА Эффект восстановления для цветного 1000мл,269.9,3
2024-04-27,1400,Мак.изделия МАКФА Вермишель паутинка м/у 400г,49.9,1
2024-01-30,63818,Напиток сокосодержащий ДОБРЫЙ яблоко персик 1л,109.9,4
2024-06-03,65035,Средство для мытья посуды ФЕЙРИ Сочный лимон 450мл,104.9,4
2024-07-20,41947,Гречневая крупа ЗАРИНСКИЙ КЗ м/у 800г,39.9,2
2024-08-20,47746,Средство для стирки ЛАСКА Уход и восстановление 1000мл,269.9,4
2024-01-10,96002,Колготки ИННАМОРЕ Белла 70ден неро 5,235.0,1
2024-06-09,51447,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,4
2024-01-29,99485,Чай ГРИНФИЛД Жасмин Дрим 25пак,89.9,4
2024-04-07,49001,Средство для стирки ЛАСКА Уход и восстановление 1000мл,269.9,2
2024-09-12,37036,Кукуруза БОНДЮЭЛЬ ж/б 212мл,79.9,1
2024-09-09,12641,Мак.изделия МАКФА Улитки м/у 400г,49.9,2
2024-09-09,32389,Подгузники-трусики МЕПСИ 6-11кг 58шт,849.0,2
2024-07-17,20685,Молоко ТОМСКОЕ МОЛОКО пастер бзмж 2.5% пэт 1.4кг,94.9,2
2024-05-10,27945,Кукуруза БОНДЮЭЛЬ ж/б 212мл,79.9,3
2024-03-13,39195,Грибы шампиньоны свежие 300г,99.9,2
2024-09-21,24876,Мак.изделия МАКФА Витки м/у 400г,49.9,4
2024-02-14,26472,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,1
2024-09-24,23016,Мак.изделия МАКФА Улитки м/у 400г,49.9,3
2024-06-08,88529,Средство для мытья посуды ФЕЙРИ Сочный лимон 450мл,104.9,4
2024-01-26,84746,Гречневая крупа ЗАРИНСКИЙ КЗ м/у 800г,39.9,3
2024-10-14,27239,Чай ГРИНФИЛД Меджик Юньнань 25пак,89.9,1
2024-10-08,50653,Колготки ИННАМОРЕ Белла 70ден неро 5,235.0,2
2024-06-30,53906,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,3
2024-09-04,89735,Сметана ТОМСКОЕ МОЛОКО бзмж 10% стакан 350г,59.9,4
2024-07-02,83694,Кофе НЕСКАФЕ Голд м/у 220г,469.9,4
2024-10-04,87350,Мак.изделия МАКФА Улитки м/у 400г,49.9,1
2024-03-14,85171,Колготки ИННАМОРЕ Белла 70ден неро 2,235.0,1
2024-01-15,5222,Чай ГРИНФИЛД Эрл Грей Фэнтази черный 25пак,89.9,3
2024-03-02,73054,Сыр ЮГОВСКОЙ Российский бзмж 50% 200г,129.9,4
2024-08-07,14109,Колготки ГЛАМУР Велюр 70ден неро 5,289.9,2
2024-02-22,61864,Конфеты НШФ Новосибирские весовые,69.9,1
2024-08-21,13997,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,3
2024-04-16,36183,Сыр ЮГОВСКОЙ Голландский бзмж 45% 200г,129.9,4
2024-06-17,40105,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,1
2024-10-02,62002,Средство для стирки ЛАСКА Шерсть и шелк 1000мл,269.9,2
2024-01-02,53794,Мак.изделия МАКФА Вермишель паутинка м/у 400г,49.9,4
2024-05-24,24861,Свинина окорок б/к охл 1кг,29.99,1
2024-04-06,45341,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,4
2024-04-09,41717,Конфеты НШФ Новосибирские весовые,69.9,4
2024-06-01,89545,Средство для мытья посуды ФЕЙРИ Нежные руки Ромашка и витамин Е 450мл,104.9,1
2024-06-12,5920,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,1
2024-08-21,87686,Колготки ИННАМОРЕ Белла 70ден неро 3,235.0,1
2024-08-24,64992,Гречневая крупа ЗАРИНСКИЙ КЗ м/у 800г,39.9,3
2024-04-05,31632,Средство для стирки ЛАСКА Шерсть и шелк 1000мл,269.9,2
2024-09-05,86092,Колготки ИННАМОРЕ Белла 70ден мока 4,235.0,2
2024-02-28,40679,Средство для стирки ЛАСКА Арома уход 900мл,269.9,4
2024-03-15,4595,Кукуруза БОНДЮЭЛЬ ж/б 212мл,79.9,2
2024-06-11,89707,Средство для стирки ЛАСКА Эффект восстановления белого 1000мл,269.9,2
2024-06-10,54142,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,2
2024-01-17,42769,Мак.изделия МАКФА Улитки м/у 400г,49.9,2
2024-09-05,5350,Свинина окорок б/к охл 1кг,29.99,3
2024-07-27,33202,Средство для мытья посуды ФЕЙРИ Сочный лимон 450мл,104.9,3
2024-03-04,21192,Средство для стирки ЛАСКА Эффект восстановления для цветного 1000мл,269.9,4
2024-04-18,6169,Средство для стирки ЛАСКА Эффект восстановления для цветного 1000мл,269.9,1
2024-03-07,98774,Конфеты НШФ Мой Костер весовые,69.9,4
2024-08-09,44763,Колготки ГЛАМУР Велюр 70ден неро 2,289.9,2
2024-07-28,53848,Колготки ГЛАМУР Велюр 70ден неро 2,289.9,2
2024-03-06,41747,Мак.изделия МАКФА вермишель Триолли  длинная оригинальная м/у 400г,49.9,2
2024-06-14,52324,Сыр ЮГОВСКОЙ Российский бзмж 50% 200г,129.9,4
2024-01-15,46574,Мак.изделия МАКФА Рожки гладкие м/у 400г,49.9,1
2024-08-01,49551,Мак.изделия МАКФА Вермишель паутинка м/у 400г,49.9,1
2024-09-09,30536,Колготки ИННАМОРЕ Белла 70ден мока 2,235.0,1
2024-01-26,88898,Конфеты НШФ Новосибирские весовые,69.9,2
2024-06-25,38970,Колготки ИННАМОРЕ Белла 70ден неро 3,235.0,1
2024-01-31,85104,Кофе НЕСКАФЕ Голд м/у 220г,469.9,3
2024-04-15,60557,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,2
2024-07-25,54165,Мак.изделия МАКФА Улитки м/у 400г,49.9,2
2024-05-08,91032,Конфеты НШФ Новосибирские весовые,69.9,3
2024-08-10,6378,Подгузники-трусики МЕПСИ 12-22кг 38шт,849.0,3
2024-09-23,49025,Средство для стирки ЛАСКА Эффект восстановления белого 1000мл,269.9,3
2024-03-05,48177,Колготки ГЛАМУР Велюр 70ден неро 3,289.9,2
2024-03-07,30960,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,1
2024-07-02,61242,Чай ГРИНФИЛД Эрл Грей Фэнтази черный 25пак,89.9,2
2024-02-06,97955,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,4
2024-02-11,54061,Мак.изделия МАКФА Вермишель паутинка м/у 400г,49.9,3
2024-03-03,6844,Колготки ГЛАМУР Велюр 70ден неро 5,289.9,3
2024-04-24,54813,Колготки ГЛАМУР Велюр 70ден неро 5,289.9,2
2024-08-08,8984,Колготки ГЛАМУР Велюр 70ден неро 2,289.9,2
2024-10-05,6195,Средство для мытья посуды ФЕЙРИ Нежные руки Ромашка и витамин Е 450мл,104.9,1
2024-03-16,5412,Нектар ДОБРЫЙ яблоко вишня 1л,109.9,1
2024-05-02,27941,Горошек БОНДЮЭЛЬ ж/б 212мл,79.9,4
2024-02-26,21685,Средство для стирки ЛАСКА Уход и восстановление 1000мл,269.9,1
2024-03-17,24784,Колготки ИННАМОРЕ Белла 70ден мока 4,235.0,3
2024-03-08,82745,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,4
2024-01-25,82154,Средство для стирки ЛАСКА Шерсть и шелк 1000мл,269.9,1
2024-02-15,69589,Средство для стирки ЛАСКА Уход и восстановление 1000мл,269.9,4
2024-06-15,45902,Средство для мытья посуды ФЕЙРИ Нежные руки Чайное дерево и мята 450мл,104.9,4
2024-09-20,2005,Горошек БОНДЮЭЛЬ ж/б 212мл,79.9,2
2024-10-06,49194,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,4
2024-04-12,50689,Конфеты НШФ Новосибирские весовые,69.9,1
2024-08-24,1304,Подгузники-трусики МЕПСИ 12-22кг 38шт,849.0,1
2024-07-02,59692,Колготки ИННАМОРЕ Белла 70ден мока 2,235.0,2
2024-05-22,39296,Мак.изделия МАКФА Рожки гладкие м/у 400г,49.9,1
2024-04-08,53219,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,3
2024-02-15,47928,Газ.напиток ДОБРЫЙ Кола 1.5л,109.9,3
2024-03-31,21012,Колготки ИННАМОРЕ Белла 70ден мока 3,235.0,1
2024-01-21,52460,Чай ГРИНФИЛД Эрл Грей Фэнтази черный 25пак,89.9,4
2024-02-27,4595,Мак.изделия МАКФА Витки м/у 400г,49.9,3
2024-05-04,1706,Конфеты НШФ Новосибирские весовые,69.9,1
2024-04-20,27685,Газ.напиток ДОБРЫЙ Кола без сахара 1.5л,109.9,1
2024-09-07,31695,Молоко ТОМСКОЕ МОЛОКО пастер бзмж 2.5% пэт 1.4кг,94.9,1
2024-03-21,24772,Кофе НЕСКАФЕ Голд м/у 220г,469.9,4
2024-05-20,35530,Кукуруза БОНДЮЭЛЬ ж/б 212мл,79.9,1
2024-02-14,57708,Горошек БОНДЮЭЛЬ ж/б 212мл,79.9,4
2024-06-16,63078,Колготки ИННАМОРЕ Белла 70ден мока 3,235.0,2
2024-09-13,19716,Грибы шампиньоны свежие 300г,99.9,2
2024-06-23,28279,Колготки ГЛАМУР Велюр 70ден неро 4,289.9,4
2024-04-22,2157,Мак.изделия МАКФА Вермишель паутинка м/у 400г,49.9,1
2024-07-23,7433,Колготки ГЛАМУР Велюр 70ден неро 5,289.9,3
2024-09-25,21115,Перец Южный 1кг,6.99,4
2024-04-26,91288,Конфеты НШФ Новосибирские весовые,69.9,1
2024-05-20,63822,Колготки ГЛАМУР Велюр 70ден неро 4,289.9,3
2024-05-29,79782,Колготки ИННАМОРЕ Белла 70ден неро 4,235.0,4
2024-04-23,32693,Мак.изделия МАКФА Витки м/у 400г,49.9,2
2024-07-29,60288,Сыр ЮГОВСКОЙ Российский бзмж 50% 200г,129.9,4
2024-06-26,43624,Колготки ИННАМОРЕ Белла 70ден неро 5,235.0,2
2024-07-13,27010,Средство для стирки ЛАСКА Эффект восстановления черного 1000мл,269.9,4
2024-01-07,69927,Мак.изделия МАКФА лапша длинная м/у 400г,49.9,3
2024-08-15,97126,Средство для стирки ЛАСКА Эффект восстановления черного 1000мл,269.9,3
2024-05-10,70000,Колготки ИННАМОРЕ Белла 70ден мока 2,235.0,1
2024-04-05,25879,Газ.напиток ДОБРЫЙ Кола 1.5л,109.9,3
2024-01-23,24402,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,3
2024-01-22,22058,Горошек БОНДЮЭЛЬ ж/б 212мл,79.9,2
2024-06-06,62488,Нектар ДОБРЫЙ мультифрукт 1л,109.9,4
2024-03-31,3967,Сок ДОБРЫЙ яблоко 1л,109.9,2
2024-03-29,43301,Сметана ТОМСКОЕ МОЛОКО бзмж 10% стакан 350г,59.9,2
2024-08-06,98892,Чай ГРИНФИЛД Голден Цейлон 25пак,89.9,4
2024-09-28,91450,Гречневая крупа ЗАРИНСКИЙ КЗ м/у 800г,39.9,2
2024-03-20,9610,Мак.изделия МАКФА Улитки м/у 400г,49.9,1
2024-08-03,37103,Нектар ДОБРЫЙ мультифрукт 1л,109.9,3
2024-04-04,32033,Средство для стирки ЛАСКА Эффект восстановления белого 1000мл,269.9,2
2024-01-29,74471,Нектар ДОБРЫЙ мультифрукт 1л,109.9,3
